,id,name,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood,latitude,longitude,is_location_exact,room_type,bathrooms,bedrooms,beds,price,availability,number_of_reviews,first_review,last_review,rating,score_clean,score_communication,score_location
16039,30761047,"Lovely, cosy and spacious apartment | 4p",86562796,2016-07-28,within a few hours,100,False,1.0,True,De Pijp - Rivierenbuurt,52.34665,4.89738,True,Entire home/apt,1,2,2,300.0,6,4,2019-01-01,2019-06-22,10.0,10.0,10.0,10.0
16040,30762130,3 Bedroom Apartment for 7+ nights close to Nieuwmarkt and Rembrandtplein,230172774,2018-12-11,within a few hours,100,False,4.0,True,Centrum-Oost,52.36974,4.89925,False,Entire home/apt,2,3,4,281.0,262,7,2019-01-10,2019-11-09,9.4,10.0,9.0,10.0
16041,30762273,2 Bedroom duplex Apartment for 4pers minimum stay 7+ nights,230172774,2018-12-11,within a few hours,100,False,4.0,True,Centrum-Oost,52.370490000000004,4.90038,False,Hotel room,2,2,2,263.0,1,4,2019-04-09,2019-06-29,7.5,8.0,10.0,10.0
16047,30770374,NEW! 4p renovated apartment in middle of Jordaan!,151062320,2017-09-18,within an hour,95,False,2.0,True,Centrum-West,52.379540000000006,4.88265,True,Private room,1,1,2,99.0,140,78,2018-12-22,2019-12-04,9.5,10.0,10.0,10.0
16049,30780566,Cosy 1 bedroom apartment in the Pijp,230301012,2018-12-12,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35137,4.90396,True,Entire home/apt,1,1,1,99.0,0,4,2019-09-15,2019-11-09,8.5,9.0,9.0,10.0
16053,30783377,2 Bedroom Presidential Suite available for a minimum of 7+ nights,230313511,2018-12-12,within a day,100,False,2.0,True,Centrum-Oost,52.36352,4.8819,False,Hotel room,1,2,3,339.0,359,1,2019-04-02,2019-04-02,10.0,10.0,10.0,10.0
16054,30783775,SWEETS Hotel Zeilstraatbrug,203731852,2018-07-20,within an hour,100,True,18.0,True,Zuid,52.35029,4.85182,True,Hotel room,1,1,1,180.0,322,30,2019-02-07,2019-11-23,9.6,10.0,10.0,9.0
16056,30784345,Bright and Cosy apt. on ground level with patio!!,16213959,2014-05-31,within a day,100,False,2.0,True,De Pijp - Rivierenbuurt,52.35429,4.90031,True,Entire home/apt,1,1,1,150.0,10,5,2019-01-24,2019-08-12,9.5,9.0,10.0,10.0
16064,30789043,The Cutest Colourful Apartment In the Area,65859990,2016-04-05,within an hour,100,False,28.0,True,Zuid,52.35655,4.85365,True,Entire home/apt,1,1,1,150.0,5,6,2019-01-02,2019-07-29,8.7,6.0,10.0,10.0
16065,30808877,Beautiful Vintage family house in Amsterdam West,182169538,2018-04-03,within a few hours,100,False,1.0,True,Slotervaart,52.36227,4.8259300000000005,True,Entire home/apt,1,2,1,120.0,0,5,2019-01-01,2019-11-10,9.2,9.0,10.0,9.0
16067,30810819,Private Room in the Centre of Amsterdam,13198534,2014-03-16,within a day,100,False,1.0,True,De Pijp - Rivierenbuurt,52.34948,4.88985,True,Private room,1,1,1,150.0,0,3,2019-01-01,2019-06-16,10.0,9.0,10.0,10.0
16068,30812596,NEW! Super cozy Amsterdam mini-loft: NachtMuseum,17584726,2014-07-03,within an hour,100,True,1.0,True,Centrum-Oost,52.36952,4.93244,True,Private room,1,0,3,110.0,58,90,2018-12-29,2019-12-01,9.9,10.0,10.0,10.0
16069,30814294,"New! Beautiful renovated Houseboat ""Greenwater""",198405490,2018-06-27,within a few hours,100,True,9.0,True,De Baarsjes - Oud-West,52.3656,4.87507,True,Private room,1,1,1,245.0,72,8,2019-01-04,2019-10-27,10.0,10.0,10.0,10.0
16071,30818308,Stylish and brand new appartment in A’dam West!,230533704,2018-12-13,within an hour,100,False,1.0,True,Bos en Lommer,52.37744,4.861000000000001,False,Entire home/apt,1,1,1,170.0,18,10,2019-04-21,2019-11-10,9.8,9.0,10.0,10.0
16072,30821326,Big and comfy room in a luxury apartment,230550533,2018-12-13,within an hour,100,False,2.0,True,Geuzenveld - Slotermeer,52.37738,4.80269,True,Private room,1,1,2,39.0,5,38,2018-12-28,2019-09-01,8.6,8.0,9.0,9.0
16073,30823357,Private room in a Historical Building! City Centre,228056341,2018-11-28,within an hour,100,False,2.0,True,Centrum-Oost,52.37143,4.91047,True,Private room,1,1,1,120.0,105,55,2018-12-29,2019-12-01,9.3,9.0,10.0,10.0
16074,30830413,Romantic apartment with canal view in AMS center,11197695,2014-01-11,within a few hours,100,False,1.0,True,Centrum-West,52.3762,4.8894,False,Entire home/apt,1,1,1,118.0,0,12,2019-01-01,2019-09-28,9.6,10.0,10.0,10.0
16075,30838422,Studio Room in Leidseplein with a Balcony,196518728,2018-06-19,within an hour,90,False,5.0,True,Centrum-Oost,52.36435,4.8825199999999995,True,Private room,1,1,1,120.0,0,12,2018-12-30,2019-11-25,9.6,9.0,10.0,10.0
16078,30846136,Luxury apt for 4ps. in Amsterdam IJburg,84454553,2016-07-18,within an hour,95,False,10.0,True,IJburg - Zeeburgereiland,52.3571,5.00054,False,Entire home/apt,1,2,2,170.0,0,4,2019-01-01,2019-07-31,8.5,8.0,7.0,10.0
16079,30847602,Huge and stylish Apt in center A'dam,17975858,2014-07-11,within a few hours,100,False,5.0,True,Centrum-Oost,52.36378,4.88703,True,Entire home/apt,2,2,2,400.0,0,6,2019-04-06,2019-04-29,9.3,10.0,10.0,10.0
16080,30848352,"Nice, clean and cosy  apartment.",46065521,2015-10-08,within a few hours,100,False,1.0,True,Slotervaart,52.35634,4.82901,False,Entire home/apt,1,1,1,110.0,230,2,2019-01-01,2019-06-17,10.0,10.0,10.0,10.0
16084,30854276,"Luxurious, stylish and spacious apartment near RAI",219203435,2018-10-07,within an hour,100,True,1.0,True,De Pijp - Rivierenbuurt,52.34366,4.89237,True,Entire home/apt,1,3,6,275.0,182,17,2019-02-25,2019-10-31,10.0,9.0,10.0,10.0
16085,30855167,Lovely 2-BR APT close to the city center,230691342,2018-12-14,within a day,100,False,1.0,True,Bos en Lommer,52.37773,4.85882,True,Entire home/apt,1,2,2,95.0,0,6,2019-01-03,2019-11-07,9.7,9.0,10.0,9.0
16087,30868678,DOUBLE BED ROOM TO RENT IN CITY,230739082,2018-12-15,within an hour,100,False,1.0,True,Oostelijk Havengebied - Indische Buurt,52.3619,4.93829,True,Private room,1,1,1,95.0,0,32,2019-02-07,2019-11-10,8.8,8.0,10.0,9.0
16088,30872076,Lofty room in De Pijp,9521903,2013-10-19,within a day,70,False,2.0,True,De Pijp - Rivierenbuurt,52.35635,4.887569999999999,False,Private room,1,1,1,150.0,364,12,2019-01-20,2019-09-04,9.6,10.0,10.0,10.0
16089,30875355,NEW! Cosy apartment next do dam square,223476936,2018-10-31,within an hour,93,False,2.0,True,Centrum-West,52.37342,4.88725,True,Private room,1,1,1,68.0,337,44,2019-02-28,2019-12-03,9.0,9.0,9.0,10.0
16090,30877552,"Spacious, bright apartment in de Pijp close at RAI",10847183,2013-12-27,within a few hours,100,True,2.0,True,De Pijp - Rivierenbuurt,52.3516,4.89331,True,Entire home/apt,1,2,2,200.0,120,5,2019-02-10,2019-06-29,9.6,10.0,10.0,10.0
16091,30877597,Cozy apartment Amsterdam west ( rooftop terrace),22710142,2014-10-19,within a day,57,False,1.0,True,Bos en Lommer,52.37591,4.85029,False,Entire home/apt,1,1,1,100.0,101,2,2019-02-10,2019-07-21,10.0,10.0,10.0,10.0
16095,30881292,In the beating heart of AMSTERDAM,230796034,2018-12-15,within an hour,90,True,2.0,True,Bos en Lommer,52.37755,4.8615,False,Private room,1,1,2,85.0,47,34,2019-05-26,2019-11-23,9.4,9.0,10.0,10.0
16097,30885031,Independent design suite close to the city centre,8376545,2013-08-25,within a few hours,100,True,1.0,True,IJburg - Zeeburgereiland,52.37209,4.9698,False,Entire home/apt,1,1,1,144.0,253,25,2019-04-07,2019-11-27,9.8,10.0,10.0,10.0
16099,30896405,★ Most Typical Apartment close to everything ★,5413438,2013-03-11,within an hour,100,True,1.0,True,Oud-Oost,52.359159999999996,4.907,True,Entire home/apt,1,1,1,165.0,18,3,2018-12-29,2019-11-03,10.0,10.0,9.0,9.0
16100,30899440,"Cute, Cozy, Comfy - Perfect Stay For Two",65859990,2016-04-05,within an hour,100,False,28.0,True,Oud-Oost,52.35955,4.91486,True,Entire home/apt,1,1,1,113.0,8,1,2019-04-22,2019-04-22,8.0,10.0,10.0,2.0
16101,30900625,Stylish complete studio apartment - Amsterdam East,230926313,2018-12-16,within a few hours,100,False,1.0,True,Watergraafsmeer,52.33812,4.92042,True,Entire home/apt,1,0,1,75.0,0,8,2018-12-29,2019-10-20,9.7,10.0,10.0,10.0
16102,30901852,Privé Appartement in 'de Pijp',35221716,2015-06-07,within a few hours,100,True,1.0,True,De Pijp - Rivierenbuurt,52.3514,4.8899300000000006,False,Entire home/apt,1,1,1,110.0,8,9,2019-01-03,2019-07-07,9.8,10.0,10.0,10.0
16103,30902690,Charming and cozy apartment,57173046,2016-02-02,within an hour,100,True,1.0,True,Centrum-Oost,52.37137,4.93066,True,Entire home/apt,1,1,1,100.0,0,8,2019-01-03,2019-10-27,9.8,10.0,10.0,10.0
16105,30904719,AMSTERDAM LUXURY APARTMENT. WITH FREE PARKING.,31565954,2015-04-20,within an hour,100,False,3.0,True,Geuzenveld - Slotermeer,52.37794,4.79704,False,Entire home/apt,1,1,1,179.0,316,14,2019-01-02,2019-09-17,9.4,9.0,10.0,9.0
16107,30905786,City Centre Boutique Deluxe Room in Monument,49078267,2015-11-15,within an hour,100,True,3.0,True,Centrum-West,52.37454,4.88131,True,Hotel room,1,1,1,200.0,226,7,2019-02-10,2019-07-16,10.0,10.0,10.0,10.0
16108,30905979,City Centre Monument Boutique Room 1st floor,49078267,2015-11-15,within an hour,100,True,3.0,True,Centrum-West,52.373509999999996,4.88208,True,Hotel room,1,1,1,150.0,1,20,2019-01-02,2019-11-29,9.9,10.0,10.0,10.0
16109,30919296,Bright room in A spacious apartment in de Pijp,10847183,2013-12-27,within a few hours,100,True,2.0,True,De Pijp - Rivierenbuurt,52.35158,4.8927,False,Private room,1,1,1,110.0,0,1,2019-05-26,2019-05-26,10.0,10.0,10.0,10.0
16110,30920561,"2 floor, 2 bedroom Apartment with Sauna in quiet authentic square in city centre, available for minimum of 7+ nights!",230172774,2018-12-11,within a few hours,100,False,4.0,True,Centrum-Oost,52.37039,4.90066,False,Hotel room,1,2,2,252.0,349,7,2019-02-24,2019-09-27,7.7,7.0,9.0,10.0
16112,30921726,3 Bedroom Apartment in Jordaan District Available for a Minimum of 7+ nights,230318574,2018-12-12,a few days or more,38,False,6.0,True,Centrum-West,52.38016,4.88676,False,Hotel room,2,3,4,239.0,0,2,2019-05-15,2019-05-28,8.0,6.0,8.0,10.0
16115,30928188,"Houseboat Tante Piet, deluxe cabin",3357860,2012-08-24,within a few hours,100,True,1.0,True,Oostelijk Havengebied - Indische Buurt,52.37612,4.9197,True,Entire home/apt,2,2,3,275.0,0,18,2019-03-04,2019-11-21,9.7,10.0,10.0,9.0
16116,30930837,Lovely canal apartment in the city centre,31539718,2015-04-19,within an hour,100,False,1.0,True,Centrum-West,52.37187,4.874969999999999,True,Entire home/apt,1,1,2,120.0,3,9,2018-12-31,2019-11-03,10.0,10.0,10.0,10.0
16117,30931341,Cosy apartment in heart of Amsterdam (de Pijp).,37210544,2015-07-01,within a day,100,False,1.0,True,De Pijp - Rivierenbuurt,52.34738,4.90379,True,Entire home/apt,1,1,1,130.0,12,5,2019-01-01,2019-09-11,10.0,10.0,10.0,9.0
16118,30933786,Light and spacious appartment Westerpark,32218529,2015-04-29,within a day,100,False,2.0,True,Westerpark,52.38201,4.86939,True,Entire home/apt,1,2,2,240.0,26,4,2019-03-24,2019-10-06,10.0,10.0,10.0,9.0
16119,30934913,"Central, Quality & Stunning Canalview",11645848,2014-01-26,within an hour,97,False,2.0,True,Centrum-West,52.371340000000004,4.88724,True,Entire home/apt,1,0,1,150.0,60,65,2018-12-23,2019-11-23,8.8,9.0,9.0,10.0
16121,30943253,Romantic apartment in Amsterdam with Garden,22535919,2014-10-14,within a day,50,False,1.0,True,Bos en Lommer,52.376979999999996,4.851430000000001,True,Entire home/apt,1,1,1,130.0,0,6,2019-01-01,2019-10-20,10.0,9.0,10.0,9.0
16123,30946085,Classy Central Historic Monument on Water,126221530,2017-04-17,within an hour,100,True,2.0,True,Centrum-West,52.36759,4.8884300000000005,True,Entire home/apt,1,3,4,235.0,1,10,2018-12-31,2019-08-16,10.0,10.0,10.0,10.0
16124,30947071,Amsterdam Penthouse Westerpark,35375247,2015-06-09,within an hour,100,False,1.0,True,Westerpark,52.38385,4.86998,True,Entire home/apt,1,2,3,383.0,80,3,2019-01-05,2019-10-29,9.3,10.0,10.0,9.0
16125,30947711,Two Bedroom Apartment Located Brilliantly Across from Rijksmuseum,231241796,2018-12-18,within a few hours,100,False,2.0,True,Zuid,52.35952,4.8847,False,Hotel room,2,2,3,256.0,357,7,2019-01-30,2019-11-15,9.7,10.0,9.0,10.0
16126,30947860,3 Bedroom Apartment Located Ideally across from Rijksmuseum,231241796,2018-12-18,within a few hours,100,False,2.0,True,Zuid,52.360079999999996,4.88295,False,Hotel room,1,3,4,274.0,332,2,2019-09-07,2019-10-22,9.0,10.0,10.0,10.0
16127,30948730,"Quiet, countryside guesthouse 30 min to Center",209442795,2018-08-14,within an hour,100,False,1.0,True,Noord-Oost,52.410790000000006,4.9684,True,Private room,1,1,1,90.0,357,2,2018-12-29,2019-04-20,9.0,9.0,10.0,9.0
16129,30950891,The Grand Canal House (4 pers),231271686,2018-12-18,a few days or more,33,False,1.0,True,Centrum-West,52.367490000000004,4.89128,False,Hotel room,2,4,5,618.0,336,7,2019-03-23,2019-10-21,10.0,9.0,10.0,10.0
16130,30951994,Staalmeesters Apartments for 4 persons,231277241,2018-12-18,within a day,100,False,1.0,True,Centrum-Oost,52.36868,4.89795,False,Hotel room,2,2,2,203.0,327,2,2019-05-18,2019-09-18,9.0,10.0,10.0,9.0
16132,30957999,Beautiful apt in a nice area (perfect for couples),5076449,2013-02-13,within a day,78,False,1.0,True,Oud-Oost,52.35771,4.90695,True,Entire home/apt,1,1,1,150.0,349,10,2019-04-07,2019-10-07,10.0,10.0,10.0,10.0
16133,30958536,Light & spacious - calm & closeby - bikes included,3487869,2012-09-06,within a few hours,100,False,1.0,True,Oud-Noord,52.387159999999994,4.92132,True,Entire home/apt,1,1,1,150.0,20,5,2019-01-01,2019-08-25,9.6,10.0,10.0,10.0
16134,30969019,PRIVATE MODERN 4-PERSON APARTMENT,37347310,2015-07-02,within an hour,100,True,3.0,True,De Baarsjes - Oud-West,52.369479999999996,4.85976,True,Entire home/apt,1,2,2,239.0,0,3,2018-12-27,2019-05-26,9.3,10.0,10.0,9.0
16138,30970985,Economy One Bedroom Apartment conveniently close to Vondelpark,231403867,2018-12-19,within a day,100,False,3.0,True,De Baarsjes - Oud-West,52.36184,4.87598,False,Hotel room,1,1,1,176.0,326,1,2019-01-31,2019-01-31,8.0,6.0,6.0,10.0
16139,30971059,One Bedroom Apartments a stone's throw away from Vondelpark!,231403867,2018-12-19,within a day,100,False,3.0,True,De Baarsjes - Oud-West,52.36153,4.874630000000001,False,Hotel room,1,1,2,176.0,307,1,2019-06-09,2019-06-09,6.0,2.0,10.0,10.0
16140,30971152,One Bedroom Attic Apartment close to Vondelpark,231403867,2018-12-19,within a day,100,False,3.0,True,De Baarsjes - Oud-West,52.36124,4.876519999999999,False,Hotel room,1,1,2,176.0,333,3,2019-01-09,2019-08-03,8.0,9.0,10.0,10.0
16142,30971605,2 Bedroom duplex apartment in middle of Jordaan!,231408282,2018-12-19,within an hour,100,False,1.0,True,Centrum-West,52.37777,4.88205,False,Hotel room,2,2,2,255.0,338,3,2019-09-02,2019-11-12,7.3,9.0,7.0,9.0
16143,30973859,Beautiful 2 bedroom aptmt - unobstructed lake view,3056823,2012-07-25,within a day,60,False,1.0,True,Geuzenveld - Slotermeer,52.37314,4.82993,True,Entire home/apt,1,2,2,160.0,19,8,2019-01-02,2019-06-24,10.0,10.0,10.0,9.0
16144,30975267,Lovely house near to the Amsterdam Central Station,4644013,2013-01-09,within a day,100,False,2.0,True,Oud-Noord,52.38143,4.9162099999999995,True,Entire home/apt,1,1,1,150.0,336,5,2019-04-25,2019-08-12,9.0,10.0,10.0,9.0
16145,30976475,big room in the centre of Amsterdam,48649270,2015-11-10,within an hour,91,False,2.0,True,Centrum-West,52.374759999999995,4.89405,True,Private room,1,1,1,80.0,22,10,2019-01-25,2019-06-03,7.6,8.0,8.0,10.0
16146,30977232,Cosy apartment 13 min from Amsterdam centre,16679805,2014-06-11,within an hour,100,False,2.0,True,Watergraafsmeer,52.33965,4.92082,True,Entire home/apt,1,0,2,149.0,6,20,2019-01-20,2019-08-04,8.9,10.0,10.0,10.0
16147,30978725,Luxurious apartment Jordaan/Oud-West,27154896,2015-02-03,within a few hours,100,True,1.0,True,Westerpark,52.37357,4.87369,True,Entire home/apt,1,1,1,219.0,20,12,2019-01-03,2019-11-22,9.8,10.0,10.0,10.0
16148,30985067,Danisplace,10445349,2013-12-05,within a few hours,100,False,1.0,True,Geuzenveld - Slotermeer,52.37966,4.83597,True,Entire home/apt,1,3,3,100.0,360,9,2018-12-26,2019-09-06,8.3,9.0,10.0,7.0
16149,31003481,A sanctuary in the heart of Amsterdam,51059538,2015-12-11,within a few hours,100,False,2.0,True,Centrum-West,52.36765,4.8785300000000005,True,Entire home/apt,3,2,2,225.0,318,11,2019-01-22,2019-10-20,9.8,9.0,10.0,10.0
16156,31016124,Top apartment near hotspots and business districts,52931436,2016-01-01,within a few hours,88,False,2.0,True,Zuid,52.34939,4.84756,False,Entire home/apt,0,2,4,120.0,362,4,2019-04-22,2019-10-20,9.3,9.0,10.0,9.0
16157,31019207,Modern spacious 2 bedroom appartment,26854557,2015-01-28,within a few hours,100,False,1.0,True,Westerpark,52.38319,4.87885,True,Entire home/apt,1,2,2,350.0,15,2,2018-12-21,2019-04-21,10.0,10.0,10.0,10.0
16158,31023427,Fijne kamer in het populaire Amsterdam Noord,126214405,2017-04-17,within an hour,100,True,1.0,True,Noord-Oost,52.39367,4.9486,True,Private room,1,1,1,100.0,298,52,2019-04-03,2019-12-01,9.3,9.0,10.0,9.0
16159,31029112,Bright & Modern 2-4 pp app. | Old-West/Baarsjes,5559373,2013-03-21,within a day,100,True,1.0,True,De Baarsjes - Oud-West,52.36571,4.85701,True,Entire home/apt,1,1,1,160.0,15,9,2018-12-30,2019-08-05,10.0,10.0,10.0,10.0
16161,31032606,room rental,231785248,2018-12-21,within an hour,100,True,1.0,True,Slotervaart,52.35752,4.84509,False,Private room,1,1,2,90.0,0,73,2018-12-25,2019-12-01,9.7,10.0,10.0,9.0
16162,31032998,City Center Modern HOUSEBOAT,16944484,2014-06-18,within a day,100,True,2.0,True,Centrum-Oost,52.3727,4.90485,True,Entire home/apt,1,1,1,275.0,0,13,2019-07-23,2019-12-01,10.0,10.0,10.0,10.0
16164,31033354,Bright and happy apartment on Rembrandt park,36463515,2015-06-22,within an hour,100,False,1.0,True,De Baarsjes - Oud-West,52.36807,4.84952,True,Entire home/apt,1,1,1,55.0,0,3,2019-01-24,2019-08-20,10.0,10.0,10.0,10.0
16166,31039750,Typical quaint Amsterdam city living experience,9518999,2015-03-03,within an hour,100,False,1.0,True,De Baarsjes - Oud-West,52.36618,4.86572,True,Entire home/apt,1,1,2,170.0,1,2,2018-12-30,2019-01-02,10.0,9.0,10.0,10.0
16170,31054309,Boutique studio in city heart,126613958,2017-04-19,within a day,77,False,3.0,True,Centrum-West,52.36777,4.88051,False,Private room,1,0,1,80.0,0,22,2018-12-30,2019-11-05,9.4,10.0,9.0,10.0
16172,31056589,Museum Quarter - Great Views!,3863562,2012-10-14,within a few hours,100,True,1.0,True,Zuid,52.353970000000004,4.88582,True,Entire home/apt,1,2,2,225.0,111,12,2019-01-03,2019-09-21,9.7,10.0,10.0,10.0
16174,31064558,Downtown Guestroom,14509904,2016-03-20,within an hour,100,True,1.0,True,Centrum-West,52.37635,4.89227,True,Private room,1,1,2,120.0,280,68,2019-01-05,2019-11-26,9.6,10.0,10.0,10.0
16176,31066102,La Maison - Beautiful Cosy Apartment For Two,65859990,2016-04-05,within an hour,100,False,28.0,True,De Pijp - Rivierenbuurt,52.35161,4.90109,True,Entire home/apt,1,1,1,92.0,0,5,2019-05-05,2019-11-04,8.4,8.0,10.0,10.0
16177,31068322,Cosy & family friendly house with rooftop terrace,8867901,2013-09-16,within a few hours,100,False,1.0,True,Watergraafsmeer,52.350590000000004,4.9387099999999995,True,Entire home/apt,1,3,3,349.0,6,4,2019-01-01,2019-11-24,10.0,10.0,10.0,10.0
16178,31069920,Blue Apartment in the center of Amsterdam,224931344,2018-11-09,within an hour,100,False,0.0,True,Centrum-West,52.365829999999995,4.88435,True,Entire home/apt,1,1,2,200.0,68,2,2018-12-29,2019-11-23,10.0,10.0,10.0,10.0
16179,31070242,Appartement in de heart of ‘the pijp’,10212764,2013-11-23,within a few hours,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35021,4.89184,True,Entire home/apt,1,1,1,95.0,0,4,2018-12-27,2019-07-07,9.5,10.0,10.0,10.0
16180,31071029,Cozy 1-bedroom apartment in city center!,86900218,2016-07-30,within a few hours,100,False,1.0,True,Centrum-Oost,52.36935,4.92419,False,Entire home/apt,1,1,1,110.0,5,1,2019-07-07,2019-07-07,8.0,8.0,10.0,10.0
16181,31072230,Luxury Canal Suite De Heren,232131139,2018-12-23,within an hour,100,False,1.0,True,Centrum-West,52.3723,4.88785,True,Private room,1,1,2,249.0,230,10,2019-04-11,2019-11-17,10.0,10.0,10.0,10.0
16182,31072472,SunnyHouse near Centraal Station,25567690,2015-01-04,within a day,100,False,1.0,True,Westerpark,52.38921,4.88929,True,Entire home/apt,1,1,1,299.0,14,2,2019-04-28,2019-05-11,10.0,10.0,10.0,10.0
16183,31072801,Private **** Design Space in Centre + Breakfast!,232136059,2018-12-23,within an hour,100,True,1.0,True,Centrum-Oost,52.36635,4.90894,False,Private room,1,2,2,200.0,217,78,2018-12-31,2019-11-26,9.8,10.0,10.0,10.0
16184,31073828,Cozy place 15 minutes away from the city center,97404472,2016-09-30,within an hour,100,False,1.0,True,Gaasperdam - Driemond,52.30832,4.98095,True,Entire home/apt,1,1,2,50.0,29,6,2018-12-31,2019-11-03,9.7,10.0,10.0,9.0
16185,31076890,Large apartment close to city centre,10721494,2013-12-19,within a day,78,False,1.0,True,Westerpark,52.38939,4.879169999999999,False,Entire home/apt,1,1,2,182.0,319,18,2019-04-07,2019-10-28,9.1,8.0,10.0,10.0
16186,31079246,"Private room and bathroom in city villa, free park",39004824,2015-07-20,within an hour,100,True,3.0,True,De Aker - Nieuw Sloten,52.34094,4.8231,True,Private room,1,1,1,99.0,158,43,2019-02-10,2019-11-21,9.7,10.0,10.0,9.0
16187,31080446,Cosy apartment in centre of Amsterdam,208545505,2018-08-09,within an hour,100,False,1.0,True,Zuid,52.35046,4.85321,True,Entire home/apt,1,1,1,175.0,18,2,2019-01-02,2019-07-28,10.0,10.0,10.0,9.0
16188,31083459,Amsterdam North Apartment,107397943,2016-12-15,within a day,100,False,1.0,True,Noord-Oost,52.394909999999996,4.93658,True,Entire home/apt,1,1,2,95.0,20,8,2019-01-02,2019-10-23,8.8,8.0,9.0,8.0
16189,31086086,Great Houseboat in Amsterdam Centrum,19285283,2014-08-01,within an hour,100,True,2.0,True,De Baarsjes - Oud-West,52.37299,4.8744,True,Entire home/apt,1,2,2,320.0,53,13,2019-02-10,2019-11-25,10.0,10.0,10.0,10.0
16190,31095269,Double Bedroom in an Arty & Cozy place,52095006,2015-12-23,within an hour,100,False,2.0,True,Bos en Lommer,52.38097,4.851319999999999,True,Private room,1,1,1,85.0,167,10,2019-03-16,2019-09-21,9.6,9.0,10.0,9.0
16191,31095874,Luxurious and comfortable home in a great location,125558465,2017-04-12,within an hour,63,False,5.0,True,Oud-Oost,52.35815,4.92197,True,Entire home/apt,1,2,2,135.0,0,6,2019-01-02,2019-06-29,10.0,10.0,10.0,9.0
16192,31098628,Spacious flat with roof terrace -top neighbourhood,232369215,2018-12-25,within a few hours,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35342,4.89665,True,Private room,1,1,1,109.0,29,7,2019-02-06,2019-10-19,9.4,9.0,10.0,10.0
16193,31099084,Master Room at Deluxe hipster place in  Noord,6796128,2013-06-08,within a day,60,False,1.0,True,Noord-West,52.41215,4.90055,True,Private room,1,1,1,130.0,358,14,2018-12-25,2019-11-10,9.4,9.0,9.0,10.0
16194,31100723,"Cosy apartment in ""De Pijp""",16828309,2014-06-15,within a day,100,False,1.0,True,De Pijp - Rivierenbuurt,52.356159999999996,4.89625,True,Entire home/apt,1,2,2,200.0,0,7,2019-07-07,2019-12-02,10.0,10.0,10.0,10.0
16195,31110035,Central North Amsterdam - 5min to Central Station,13476159,2014-03-24,within a day,67,False,3.0,True,Oud-Noord,52.38477,4.9128,True,Private room,1,1,1,90.0,152,5,2019-04-14,2019-09-30,10.0,10.0,10.0,10.0
16198,31114632,Unique stay on a clipper in North-Amsterdam,3357851,2012-08-24,within an hour,100,False,6.0,True,Oud-Noord,52.39774,4.895630000000001,False,Private room,4,12,30,80.0,140,7,2019-03-10,2019-11-11,9.7,10.0,10.0,10.0
16202,31136615,Amsterdam Dutch House Suite Garden View,217577916,2018-09-27,within an hour,90,False,2.0,True,Centrum-West,52.37965,4.89156,True,Private room,1,1,1,110.0,279,52,2019-01-15,2019-11-17,8.8,10.0,9.0,10.0
16205,31139590,Suite In The Heart Of Amsterdam,217577916,2018-09-27,within an hour,90,False,2.0,True,Centrum-West,52.38015,4.8911,True,Private room,1,1,1,125.0,126,62,2019-01-13,2019-12-02,8.8,10.0,8.0,10.0
16206,31140056,"Luxury townhouse with garden, beautiful MuseumArea",187483498,2018-05-02,within a few hours,100,True,2.0,True,Zuid,52.35436,4.87261,True,Entire home/apt,2,3,5,330.0,139,10,2019-07-03,2019-08-23,10.0,10.0,10.0,10.0
16208,31144072,Serene apartment,53547781,2016-01-06,within a few hours,88,False,1.0,True,Westerpark,52.39135,4.87617,True,Private room,1,1,1,43.0,80,28,2019-02-07,2019-11-24,9.5,10.0,10.0,10.0
16209,31146092,Apartment in central Amsterdam,232797683,2018-12-27,within a day,100,False,1.0,True,Westerpark,52.379,4.87487,True,Entire home/apt,1,1,1,100.0,4,4,2019-06-14,2019-08-13,9.5,9.0,10.0,10.0
16213,31148092,Spacious apartment with a contemporary design!,232815922,2018-12-27,within a day,78,False,1.0,True,De Pijp - Rivierenbuurt,52.35691,4.9041,True,Entire home/apt,1,2,3,345.0,147,5,2019-03-18,2019-08-03,10.0,10.0,10.0,10.0
16214,31150995,BedBikeBoat,175483960,2018-02-26,within an hour,100,True,2.0,True,Noord-West,52.41198,4.9012400000000005,True,Private room,1,2,2,250.0,213,5,2019-05-28,2019-11-30,9.6,9.0,10.0,10.0
16217,31182317,"Modern, comfortable apartment with little garden",90762183,2016-08-19,within an hour,100,False,1.0,True,De Baarsjes - Oud-West,52.372279999999996,4.85269,True,Entire home/apt,1,1,1,150.0,10,6,2019-01-20,2019-09-10,9.3,9.0,10.0,9.0
16218,31182746,High-end guest room next to A'dam hotspots,28551642,2015-03-01,within an hour,85,False,6.0,True,De Pijp - Rivierenbuurt,52.35219,4.892580000000001,True,Private room,1,1,1,85.0,36,30,2019-01-09,2019-10-29,8.8,9.0,9.0,10.0
